kp0_x,kp0_y,kp1_x,kp1_y,kp2_x,kp2_y,kp3_x,kp3_y,kp4_x,kp4_y,kp5_x,kp5_y,kp6_x,kp6_y,kp7_x,kp7_y,kp8_x,kp8_y,kp9_x,kp9_y,kp10_x,kp10_y,kp11_x,kp11_y,kp12_x,kp12_y,kp13_x,kp13_y,kp14_x,kp14_y,kp15_x,kp15_y,kp16_x,kp16_y,kp17_x,kp17_y,kp18_x,kp18_y,kp19_x,kp19_y,kp20_x,kp20_y
198.732426688479,118.09082425618055,167.4465633636393,68.45746870818269,120.69868950435567,42.13023129268048,77.78662429389203,42.940722551920736,51.00035934324945,57.131870368766634,125.29545402829984,60.39292352404604,54.90849310790898,57.13258503151886,14.061071494687326,56.978878562693716,-13.263234556182475,60.304764495215046,132.02219536129022,101.62542530496214,64.2397433023281,119.84360701612957,33.379926226772355,113.74957326506099,27.682222846292188,106.3962401080953,135.22336061266276,136.6266218623152,64.40655745909793,150.60456504614828,27.084453867474444,139.51763277446565,13.811756034616167,126.07868112747056,134.47903803267002,159.9926476325862,75.77644725164234,165.26171975092814,44.88876768233202,154.89943774737037,30.040897590394966,140.89107072586268
198.69774578698124,118.52366194557706,167.39817367133043,68.35527989305747,120.49921907300671,42.31650696048397,77.21778152042883,43.564361252430466,50.72293708606853,57.961920299423284,125.64228668051656,60.694215426977095,55.89043040535005,56.8366562372727,14.49178956824347,56.56373871770744,-12.889599284850107,60.149444820723424,131.67533380616723,101.79174330299186,63.68505208419001,119.98082134498208,33.424066083964625,113.56137942010352,30.05689510442165,106.07569061529517,134.51093084451006,137.06776240837925,62.927599758500065,151.06846875775747,25.35001018480666,139.93352128782195,13.301656402050968,126.61797255766727,133.33223683569977,160.22709918597394,74.70833039915011,165.4627153972786,43.062708614435905,155.12920027374227,28.135841352386,141.6617061048304
198.76092995213816,118.14636173025708,167.84199872066785,68.30593234977239,120.79074921634555,42.093076732622514,77.47315072924204,42.886838129973555,51.38736916271266,57.35303218969412,125.47141963016891,60.99031062986594,55.16903801785086,56.759360818822564,13.83662518873091,56.75449966976745,-12.675500160821953,60.769275954264415,131.46514907774048,102.1093727908887,63.322594001007104,119.90677644120224,33.66375495904072,113.01089436700282,31.22860337865331,105.2613264630636,134.28559565044836,137.22699109896357,62.50283746086928,150.9260951162588,25.12952695092115,139.66513802554368,13.743285962030866,126.48313664828122,133.2142844251087,160.466635144455,74.56154172242398,165.55229557895692,42.76520859544208,155.07710756464016,28.087576228043176,141.48084203032346
198.30158378269192,120.58757837854505,168.5293602872628,69.67601805037363,122.07904084782312,42.84853741223685,77.86161446472472,43.31533650543799,50.90928524287246,57.6956445971814,126.58360423618349,62.067316153132936,56.48375592644133,57.01635308097598,14.353008787535636,56.01347849263693,-12.598999009397083,59.71120667295556,131.81549079652265,102.95666830545511,63.508647852096566,120.35945796937793,34.99080296377198,112.08725149517095,35.274287568336845,103.46790302770894,134.48741727357466,137.79317729624836,62.82259441119453,151.40265320046976,25.130023318921996,139.70631843450738,14.294382142428532,126.32946094179576,133.34403315459508,160.14319970066043,74.2576371461724,165.77324551818535,43.11225629187233,155.41554241565748,29.660982981351744,142.2176221827271
198.27404515468743,118.43710291049358,168.0528962386361,68.22146617794124,121.81343455475418,42.595843143596596,78.51946474947007,43.19688430656033,51.84668320365277,56.83293445005523,125.71713228539073,61.16096073361095,55.59310392268227,56.16074043610801,14.091369614027482,55.30220286376063,-12.708615574073491,58.82807801661591,131.80890757819438,102.3171740927673,64.92511368515046,118.92851964619611,35.67305084292403,111.21188228667452,33.56258203107865,103.39969529993837,135.02155512434013,137.29417589976808,64.55852336364966,151.01983773325406,26.54594839074322,139.9008855510336,14.165122366572712,126.8586029224374,134.52536939153055,159.67716522693223,76.37164511056505,165.16087862646086,45.39437341844214,154.87159960114514,31.475759796630012,141.37596196739304
198.68353424429387,121.06342575364432,168.90622987149297,69.34885225111425,122.08166094523241,43.245212356892786,78.36949962963844,44.12097896955001,51.497116972144156,58.47882247253296,126.77917481656085,62.17580367938323,55.95477421953112,56.70424780826817,13.982714896847702,55.70539553983457,-12.915945520850876,59.56446574749893,132.13902834537672,103.45427713571273,64.01227274319862,119.40922504833662,34.95675341667604,111.71314005716171,33.909701011243335,103.95747976637054,134.9081103310155,138.58972482806976,63.017594609217234,151.342368227144,25.3294877767877,139.42555201271603,13.92690062688879,126.08014536465029,133.89757544828163,160.73399661331726,74.63027535002446,165.39799701100677,43.992031263380746,154.58102105843375,30.673527618900163,140.91861238965305
199.1169033482068,120.54717783969811,170.25428089563525,69.25254578944477,125.28451137208256,43.20367476492726,82.16863560921914,41.725781325519165,54.8609708573461,54.416440482982615,127.12770420241111,61.43533720080158,55.87686849867677,56.40049675090271,14.13414074838467,55.31468965488731,-13.262826467874506,59.03563531216555,132.6211578933951,102.2536045644722,66.01733050520662,117.69170929759362,38.831654691756114,109.83762243766606,37.2671535204428,101.95511269210691,135.23714539104628,137.31287778702725,64.6227098221577,150.55888754247027,26.774486668666125,138.83096000066968,13.367596848375431,125.37052965840611,134.2582695885339,159.48665171991783,75.7353250355713,164.53755679394848,45.22219716134953,154.31113254024243,30.906240453137666,140.64425529957728
197.02312908806425,120.6040659249559,167.86919766383036,68.99380655952072,122.02193288171357,42.59493939471089,78.86557100359164,41.22205323185836,51.33372108451872,53.90962795853749,125.13486340502588,61.83318982725581,54.160386055850516,56.50763948039291,12.167041341400544,55.75888398020796,-15.483437786617646,59.322270820104045,131.32590882574493,103.00064927722316,65.92462175253998,118.64732438158212,37.25355200762985,111.64357265480355,33.827943318264325,103.7400812273306,134.32049376680501,137.96909228286185,64.90414742802312,150.62359270341747,26.75914564160359,139.62030857252756,13.240014324455439,126.24891447807664,133.40357587152855,160.18539551017884,75.14189486510365,165.02042147178375,44.6462241667741,155.12304745473313,30.776692361255517,141.42937327698587
196.8873859437563,121.53516836942067,168.70716596675388,69.39315259389546,123.78004863986104,42.412270583494184,80.52923519698255,40.16584392310396,53.08751026644197,52.67161998231769,125.70057920751029,62.2330165814823,54.24330725200664,56.60900550432075,12.589309740556136,55.396322489229064,-15.020051246975648,58.823657692311194,131.329430744327,103.31895342719744,65.86952381581646,118.35929325198916,37.870649462288775,111.3478120856768,33.91648013744772,103.6842002772135,134.0084605602859,138.16973496974128,64.58157970342945,150.5515511029335,26.863028939007187,139.53310022501273,12.681004304341378,126.71841835909309,132.77374710149655,160.1208492910296,74.56476914822842,164.46558020434406,44.39009512208669,154.56487205941812,29.812757354447555,141.1618972082675
196.93213629524303,121.61072379602783,167.43876439216584,69.14890921159416,122.93198140161371,43.30804229175235,79.98937998561759,42.25458815115023,51.98719777915078,54.28971281675208,125.87661771551971,63.2243357246088,54.92891671767725,57.254268378063955,12.359531088850492,55.714977803967635,-15.886732601030923,58.350718834764635,131.37610755380567,103.69837201602539,65.99831082594147,121.31462076066931,37.15422432900382,112.07741518032275,34.18159098064535,102.04281381525004,134.07012069114163,138.37571973402277,66.10001098085151,152.86560141480263,28.393749661087714,139.61100261720276,15.506572237345383,124.6045914402619,133.45270593943516,159.82334531636533,74.98424310160034,166.17277560505238,44.46434391773526,154.98950027622212,30.8087413719207,140.469903552025
196.74798235783044,118.32942542637097,165.84730161697988,66.84694486365618,120.0597412677665,42.090564711167964,77.49769758632118,43.18974506400171,50.7574969385432,57.322774231547164,125.56257219995365,61.905666715801445,54.13991980931518,57.15815415577113,12.200854616611995,55.30510333692161,-15.203807721973066,57.62284373880708,132.18594378320995,102.46500262298764,66.94597214821526,120.65363013645349,39.132242619124554,110.2515026392392,37.32247725310609,99.51123775621488,135.32515413362648,136.97419139376436,65.88487675040987,151.69516843912044,27.56852997618379,138.06481160235495,14.544799180558222,123.06976644339264,134.56149236641738,157.94250505920243,75.74604337298324,165.0441311908596,45.39108918508899,153.3907861503136,32.17370446744456,138.79834357002215
197.04120999795626,117.76738969845893,166.09914534994175,66.05834745064722,120.2568846350956,41.31648318852107,77.1265118641633,43.16661980629689,50.71188509378666,57.14286862889123,126.69817535235333,62.65840875394478,54.240677272905394,58.27983747885214,11.593945605795184,56.32105087672647,-15.140158470452237,58.751254345506375,132.5906099158522,103.89658720559125,67.14257410690962,121.26069672736666,38.169997763714655,109.50909668592502,38.31868654220754,97.87131713557032,135.4396281644367,138.48451863634304,65.86697124536424,152.58375130946996,27.021863487786078,138.33502404292,15.773990339887714,122.65624135214958,133.97840895787294,158.5373640080842,75.35312817335239,164.90123794268436,44.53718437353541,152.55337447364775,32.65743464549668,137.25676020206078
198.14906267911388,120.77754167131624,166.04855699470204,68.90232857954751,120.1263084452334,44.05247432142893,76.68149305130179,45.13640083301826,49.345176922866926,57.713344271013135,127.61825904656372,63.759709117625384,55.42450870559921,62.074006381895124,11.837931792215153,58.51004366266741,-15.44748522972201,59.24615091625786,133.3127431056347,104.87394320203956,66.0873952891337,125.6328293349271,37.656545587512966,113.4234455173306,39.859172616420814,100.41193267043116,135.98811693070934,139.5788484326077,64.41330484607737,156.265631024081,25.75421305897476,141.53920347776,16.00709461723795,124.5306357009338,134.0345842323562,159.65196473428173,75.33497132288069,168.18557354398126,45.0674019612263,155.2295085683592,33.81769558188684,138.89430870534068
198.36365033243337,118.3176740386949,166.35368436329782,67.65702123613045,121.10805310578347,43.55319049191805,77.97198502288252,45.43321634349336,51.084219716536886,58.714307578407684,128.8591026833811,64.99919329289847,54.67216425035365,61.2925269003296,11.746140147218645,57.98800883342118,-15.486338306488548,59.25476808464247,133.86119461029475,106.17298090535805,66.69954693383,123.91882783499437,40.072988773238244,110.62443945057362,42.31187312560307,97.92756264649951,135.72942697849354,140.62854438259276,63.96890578733124,156.18652666801282,25.84984270335765,139.942688924131,15.121149352784972,122.56444063182296,133.446552617866,160.59173504162956,73.73844990419722,168.18189227192406,43.13324220206801,154.85268318886466,31.17638758683912,138.49646793333702
197.577033006892,117.72059958399998,165.2744881385928,68.1756934785031,119.5347509303901,44.45128609470607,76.01129945778611,45.215044682219634,49.06731196873432,58.868249666466255,129.32237354554522,64.6716976647153,56.368017241203646,60.09886476119205,13.184269542922229,57.413754548808114,-13.802736809146934,58.953602488908565,133.54034784527835,106.04596245305433,63.67508643808916,125.28640118354498,35.81473320913748,114.2426049438928,37.27230382866964,101.81324830995719,135.46169068442416,140.57339661270635,63.14523110809616,155.982030592597,26.971472422745514,140.99753253345443,17.711626732192297,124.36412354094811,133.51472318981848,160.79107812453577,75.47629102245153,168.6916755133053,46.19309944646808,155.87309006649048,34.572321663674145,139.76054427758936
196.4608387452549,117.85272410948379,166.38114808262443,67.73856978269706,120.82375434268528,43.65898552288372,77.41530874215528,44.205062613644955,50.9926719916664,58.04333504451698,130.6321172821096,65.00457359157167,57.045659768111676,60.95355298814252,13.33501615076039,57.37353426187925,-12.933635967326312,57.97727415488216,134.68692697296837,105.65112568482351,61.98893308286316,126.97569709977749,34.60490470570694,115.50117268704804,37.30776681300756,101.97507393790764,136.00795768662837,139.2069913076104,63.034758926812565,157.21332037830862,26.72617863649153,142.67423764472784,17.972787115360624,125.8667459246591,133.5293596069125,158.92740229294736,74.39842935585997,169.63377596420946,44.93543728424048,157.517781052622,34.19768644154745,141.25054863417415
196.23514434202252,117.08863149675547,165.3569799290303,66.27390550350056,119.07561050961021,42.28333881865742,75.8479140309933,44.19552017343685,50.239512645407,59.56937708267441,130.18047042978915,64.30444608879054,56.86826886953357,60.44068448895562,13.428186186261557,57.230938702481765,-12.618774538607303,58.545987790603164,134.43894451940292,105.30371506546321,64.24940707832734,124.50732275058661,37.39737946012319,112.01167543716784,40.90834865642604,98.67288529627255,135.5945338565908,139.16765459999965,62.87247103890236,155.6345902680384,25.742785099881463,140.25974037764996,17.051853948926826,122.95315631538337,132.6441530452874,159.1991409192112,73.58871358466374,168.10687364970073,43.60529195304329,155.3525476139525,32.74306474733053,138.7797003030554
196.38361641560365,116.67370983534167,165.50360528539267,66.50099757167261,119.90794997613645,42.53242753323375,76.66124280136265,43.565451408982526,50.26281378717943,57.52707527964237,130.83903552264513,64.71712192478807,56.48345447757754,60.85922873652156,13.198218549118598,57.293991401165336,-12.534066200771596,58.68639577627264,135.20915413118007,105.48666217386017,64.60001805016924,123.90270994708322,38.52934931817558,110.68073902920715,42.98699995177238,97.49281805184809,136.42615928883512,138.9292608846446,63.15510382429136,154.9842705919081,26.64449212482437,139.10491924562726,18.205493450232616,121.8497574257641,133.39807497390524,158.57851806337027,74.38654581756762,167.93409526382618,44.439580916959244,154.99414490132565,33.13698445918107,138.29112252634928
195.98671158686383,116.73104449574576,166.6024432464814,66.55715632495968,121.29104985128835,42.12648516011981,77.73557377341714,41.99308330293154,51.326463299805695,55.96384054919107,131.2949544232762,64.32084686568889,56.0209929411596,59.97376930173828,12.46559816470203,56.676279030580915,-13.3409362180421,58.281830278538045,134.80253163988414,105.35879177012309,64.23877024205996,123.09115281469799,37.773845455515776,109.81582483615135,41.7525637769858,96.53973877453339,135.5469048528591,139.1019190629613,62.10466708655472,154.42186466112068,25.86479609040267,138.3197753613073,18.114966845734024,121.36519665364321,132.12804647978035,158.93362796014165,72.7401276600266,166.78487372608123,43.26332292193201,153.29792659566365,33.157971049112064,136.5006067978841
197.70260197033943,117.07767966489901,166.20699700929973,66.6917951781341,120.09154315695429,42.19831088334177,76.79044046126315,43.611303518429544,50.5596730813075,57.405076105413606,130.86504409350826,63.96658828741241,56.18564210513286,61.95949881594692,12.947534489017572,58.403640548993444,-12.905828975424624,59.35615813149473,135.91892544881563,104.88300314924342,65.33927742350372,124.45186202300476,38.42258317829289,111.74119573452548,41.8661534436463,98.6787255791283,137.49616955937344,138.63792084363507,64.19983411245771,155.80892642836065,26.87484669876361,140.60893561375863,17.786361084244216,123.63366475418057,134.47831041011418,158.7338791523218,75.56171954096118,168.17805428771322,45.36354979926584,155.5467678673784,33.58783823667073,139.02057626566585
197.937339695595,117.43199093274383,167.35855394292233,66.88477496407813,120.74254659187957,41.73479158440655,76.54418465091454,42.75550179611824,50.19459374391891,57.15397782799191,130.74952621759297,63.540830123099894,55.427541002108555,60.94230007442223,12.281099518529645,57.44410926988546,-13.44930613055147,58.42320468940671,135.38595663431465,104.17767182348346,65.45928233786408,123.31645277849454,38.85151248087479,110.4964403149827,42.6569521380627,97.56770711513775,136.89154688926246,137.90961035710833,63.76854261383546,154.86286262659766,26.516818633633445,139.25766147878034,17.624054379805006,122.10829526066921,133.98972981044804,158.15992696158858,74.72970542977936,167.4292358004586,44.55699414654393,154.63043710551088,33.19695083160255,138.0306288053611
196.38982186647226,117.39237889698357,164.36000102801904,66.46255456333925,119.18503833934024,41.76466548980864,76.2909855338956,43.206301905904574,49.39242648293627,56.70669352826516,127.38184746723047,62.34040608643064,53.667810437066414,60.958302292489904,10.977558186709896,58.11499684992108,-15.284765172982846,59.29228626082734,133.04005703091394,103.2244845564916,66.48519717356056,121.91770970350363,37.95317505145724,109.48083851606118,39.65223134420535,97.32126837337489,135.49735753554668,137.75842321141693,64.19328962559531,154.51141783598604,24.559876036114055,139.75047046765704,13.190759984603437,123.15061097758345,133.6493731280606,158.32273814823864,75.11278663961842,167.81866263123428,43.47578271399028,155.01438532606062,31.07067014657617,138.772869558844
196.351758784381,117.61846009039932,165.43242468914514,66.70654203815842,118.78848216607143,40.87433887054564,74.58594762766892,43.159418116257605,48.1068720942674,57.26876512775777,128.09615929212717,61.07749345333017,54.011183663627676,59.86653311277478,11.214675452476746,57.35011312082086,-15.214776567722616,58.71583136922456,133.99493432147878,102.41168611838833,67.94407368235791,121.74776192187836,38.65341723688998,109.41864099177623,39.953771924847615,97.13289507118132,136.12810432995693,137.0165606410028,64.81302863122401,153.2495265007528,25.383411433845833,137.52588333511918,15.126138253860978,120.53538603369128,133.8260399776381,158.0730669928349,73.61204467844254,165.7519272101153,43.00435161336654,151.33670443015615,32.89281396484136,134.03384752585146
197.00906789841656,116.34373421358832,165.44166367863238,65.5510391741645,119.44531098820168,40.889760883873116,76.4385139429278,42.913545417236755,50.12896840155635,57.051048012161715,127.39653481784151,61.86430592080397,54.030693390649084,58.93399657682424,11.901691135216739,56.58623945501952,-14.885147612093515,57.88087953400103,133.5120717647146,102.29052983281184,68.1057314998742,120.11747299113797,39.53783287135107,108.67329998121245,39.47415677209928,97.28069503170225,135.9160887600423,136.7203224637309,65.21840063257335,152.37677035980897,25.951472943552062,137.3862242639752,14.2715828661211,120.96583269053568,134.33304384394364,157.87854424108212,74.7445311466988,165.5994824570242,43.304904817621406,152.53210015570698,30.965600803887437,136.59966859624606
197.57945600057297,116.23910888624667,166.49732004547064,65.88138211179431,120.4826629072513,40.48134080792529,76.47969097368737,41.668505469660616,50.089049869041325,55.636214345329385,127.49554736923984,60.31462493897707,52.946791571682766,58.40899575302653,10.33094921238037,56.297269691011074,-16.001342442728312,58.21114282817293,132.8025341189215,100.89794001144433,66.56384135684993,119.66924801543702,39.07377108025235,107.71048958216733,41.070511220153776,95.76063002097348,135.08810361886694,135.33518042111808,64.35334038913889,152.29577309029233,25.60369960182726,137.31494162129277,14.625109692495796,120.71169537774743,133.21654210805704,156.6077740599129,74.00886836635691,165.7098740931175,43.02383741353186,152.96086483210865,30.93769289143001,136.73500216658314
197.90345439248838,114.9832493110795,165.17650658116867,64.1029289256788,119.72573611635106,40.41070475301166,76.88103866648764,41.72308456781789,49.95045134815818,55.39249763325012,127.52705488855143,60.442871901511,55.25736993209483,58.40750880921874,12.199065429636319,56.00348114421042,-15.108649091786448,57.83246608088941,132.806508606445,100.97874799219548,66.98458604148759,120.48442225161207,39.17349154644964,107.65182770532333,41.27627945543867,95.30467921597547,134.87052453468442,135.96683316611563,63.97937783341398,152.3982882394805,24.333253166713714,136.37073591357856,13.150591708045209,119.1787802697484,132.9178023435615,156.79600858648007,73.14602227862727,165.38868760200702,41.73665053299253,152.07411778079347,30.288000081619323,136.14572596861075
198.17485720842615,115.88907939170691,165.97788377306435,64.70671102697837,119.4478829825163,41.359156835741615,76.35182748649184,42.90060835337018,49.96808899774433,56.47822149929354,128.89818588896924,60.37216835883216,54.54945756231777,58.80839168024989,11.523720885515035,56.38303720754902,-15.404412332971004,58.22570312050102,134.4302635762647,100.79909027029606,64.92368033368386,121.08196513881514,39.09300658270625,108.79008263399055,42.00900636509538,96.19194056648276,136.1624255352506,135.47563506112962,62.44548653444336,152.86906510557736,25.19419539280468,137.0614038568609,15.402008903768039,119.87221560403994,133.70693012238738,156.82331962617576,73.6230300828663,166.55623440916375,43.09108578888464,153.55598909222297,31.21771894522973,137.29625901781097
198.60822132883558,114.17846136475747,166.4634754572729,63.90273282885989,120.40766274575572,40.88682881460049,76.83675237051257,42.095859959635355,49.520095988940795,55.4709361215238,128.7031718242798,60.924427169296294,54.501408375275744,58.659973399915835,11.551375064269902,56.008682179895104,-16.02260079959827,57.672890792143484,133.56712628343985,101.28176356193764,66.47732204142974,120.45936906325318,40.106933895065794,107.1100156298295,41.936104652768954,94.15211174845973,135.32561406095624,135.74883749733746,63.17332236261095,153.06846706926322,24.97475050404696,136.7043184922054,14.003757974341529,119.01631660355248,133.20959449563344,156.38581432335965,73.35446828883636,165.8524810639618,42.38803254635206,152.8101779607276,30.41354458197576,136.4433857307716
198.04741541726247,114.56680964757608,165.7030038564396,64.78219529574284,119.05909971279515,39.91793195558072,75.48290236513546,41.165402272659435,49.33069556108119,55.767137810096344,130.26426773289046,60.68685058643517,55.10666476795004,58.47987014048358,11.927819917545333,55.96723434331046,-14.708838364456572,58.078148225714074,135.38078451307504,101.34740272895891,66.09519145593542,121.8188075873099,40.056388615683765,109.13185738625863,43.39158660927502,96.4762066323637,136.75998421620176,135.57395178693136,63.82344577211624,153.53957630218318,26.08965318840338,137.75479337768857,15.521188510937812,120.66056894027386,133.56381158474161,156.47957880099025,73.82233507449513,166.33141217396664,43.4547112503525,153.4610112368258,31.19896554148738,137.2007426814399
197.5496497991295,114.01606297251263,165.5841664077192,63.523910319221635,118.57138708991616,39.75619862434648,74.55835925125304,41.22989596799758,46.90125425809195,53.89131990324852,128.26386685646543,59.37491210470073,54.227155321334955,58.86705724222553,11.462061375795868,56.11598958213906,-15.670477203631657,57.092033470869275,133.51934764766708,99.91199261687744,66.52838095822409,120.61891414995124,38.9074444020923,108.15598801587893,40.75590790524583,95.04455063851523,135.3151404333674,134.3197470500118,63.68696794013468,152.08999588759033,25.020230831427426,137.07953440061672,14.512800429439904,119.98383036521008,132.90498446175738,155.21934563290532,72.74547199526403,165.1522234127427,41.67339581168069,152.38201653206156,30.378877322139694,135.99645776616984
